STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SCR,M,2,RAIN,2012-12-01 00:00,2012-12-01 00:00,6.15, ,INCHES
SCR,M,2,RAIN,2013-01-01 00:00,2013-01-01 00:00,1.06, ,INCHES
SCR,M,2,RAIN,2013-02-01 00:00,2013-02-01 00:00,0.36, ,INCHES
SCR,M,2,RAIN,2013-03-01 00:00,2013-03-01 00:00,1.59, ,INCHES
SCR,M,2,RAIN,2013-04-01 00:00,2013-04-01 00:00,0.58, ,INCHES
SCR,M,2,RAIN,2013-05-01 00:00,2013-05-01 00:00,0.3, ,INCHES
SCR,M,2,RAIN,2013-06-01 00:00,2013-06-01 00:00,0.22, ,INCHES
SCR,M,2,RAIN,2013-07-01 00:00,2013-07-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2013-08-01 00:00,2013-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2013-09-01 00:00,2013-09-01 00:00,0.55, ,INCHES
SCR,M,2,RAIN,2013-10-01 00:00,2013-10-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2013-11-01 00:00,2013-11-01 00:00,0.82, ,INCHES
SCR,M,2,RAIN,2013-12-01 00:00,2013-12-01 00:00,0.38, ,INCHES
SCR,M,2,RAIN,2014-01-01 00:00,2014-01-01 00:00,0.2, ,INCHES
SCR,M,2,RAIN,2014-02-01 00:00,2014-02-01 00:00,4.14, ,INCHES
SCR,M,2,RAIN,2014-03-01 00:00,2014-03-01 00:00,1.77, ,INCHES
SCR,M,2,RAIN,2014-04-01 00:00,2014-04-01 00:00,1.83, ,INCHES
SCR,M,2,RAIN,2014-05-01 00:00,2014-05-01 00:00,0.0,T,INCHES
SCR,M,2,RAIN,2014-06-01 00:00,2014-06-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2014-07-01 00:00,2014-07-01 00:00,0.01, ,INCHES
SCR,M,2,RAIN,2014-08-01 00:00,2014-08-01 00:00,0.0,T,INCHES
SCR,M,2,RAIN,2014-09-01 00:00,2014-09-01 00:00,0.46, ,INCHES
